ship-postal-code,ship-city,ship-state,ship-country
695018.0,PAPPANAMCODE THIRUVANANTHAPURAM,KERALA,IN
524345.0,PODALAKUR,ANDHRA PRADESH,IN
614602.0,PATTUKKOTTAI,TAMIL NADU,IN
700097.0,KOLKATA,WEST BENGAL,IN
395004.0,SURAT,GUJARAT,IN
603102.0,PUDUPATTINAM,TAMIL NADU,IN
620020.0,TIRUCHIRAPPALLI,TAMIL NADU,IN
211011.0,ALLAHABAD,UTTAR PRADESH,IN
781012.0,GUWAHATI,ASSAM,IN
678004.0,PALAKKAD,KERALA,IN
425201.0,BHUSAWAL,MAHARASHTRA,IN
403721.0,VARCA,GOA,IN
400024.0,MUMBAI,MAHARASHTRA,IN
263645.0,RANIKHET,UTTARAKHAND,IN
743272.0,HABRA,WEST BENGAL,IN
743399.0,DHOLA,WEST BENGAL,IN
533251.0,SAKHINETIPALLI,ANDHRA PRADESH,IN
814112.0,DEOGHAR,JHARKHAND,IN
209625.0,FARRUKHABAD,UTTAR PRADESH,IN
641112.0,ETTIMADAI,TAMIL NADU,IN
495334.0,MUNGELI,CHHATTISGARH,IN
670592.0,KUDUKKIMOTTA,KERALA,IN
333031.0,PILANI TOWN,RAJASTHAN,IN
851101.0,BEGUSARAI,BIHAR,IN
474003.0,GWALIOR,MADHYA PRADESH,IN
632002.0,VELLORE,TAMIL NADU,IN
416234.0,GOKUL SHIRGAON MIDC,MAHARASHTRA,IN
620013.0,KOOTHAPPAR,TAMIL NADU,IN
522503.0,MANGALAGIRI,ANDHRA PRADESH,IN
700047.0,KOLKATA,WEST BENGAL,IN
382405.0,AHMEDABAD,GUJARAT,IN
226024.0,LUCKNOW,UTTAR PRADESH,IN
713211.0,DURGAPUR,WEST BENGAL,IN
841428.0,GOPALGANJ,BIHAR,IN
141002.0,LUDHIANA,PUNJAB,IN
370201.0,GANDHIDHAM,GUJARAT,IN
395005.0,SURAT,GUJARAT,IN
638183.0,KUMARAPALAYAM,TAMIL NADU,IN
791111.0,ITANAGAR,ARUNACHAL PRADESH,IN
440017.0,NAGPUR,MAHARASHTRA,IN
382350.0,AHMEDABAD,GUJARAT,IN
341505.0,MAKRANA,RAJASTHAN,IN
181122.0,BHALWAL,JAMMU & KASHMIR,IN
733207.0,CHOPRA,WEST BENGAL,IN
333701.0,MANDAWA,RAJASTHAN,IN
609811.0,MAILLADUDURAI,TAMIL NADU,IN
324003.0,KOTA,RAJASTHAN,IN
733101.0,BALURGHAT,WEST BENGAL,IN
222138.0,JAUNPUR,UTTAR PRADESH,IN
678592.0,PALAKKADPALAKKAD,KERALA,IN
363001.0,SURENDRANAGAR,GUJARAT,IN
574199.0,ULLAL,KARNATAKA,IN
403801.0,VASCO DA GAMA,GOA,IN
682015.0,ERNAKULAM,KERALA,IN
470002.0,SAGAR,MADHYA PRADESH,IN
828109.0,"GOBINDPUR,DHANBAD",JHARKHAND,IN
614803.0,THANJAVUR,TAMIL NADU,IN
394440.0,SURAT,GUJARAT,IN
520001.0,VIJAYAWADA,ANDHRA PRADESH,IN
637501.0,ATTAYAMPATTI,TAMIL NADU,IN
464665.0,BADI,MADHYA PRADESH,IN
208021.0,KANPUR,UTTAR PRADESH,IN
744105.0,PROTHRAPUR,ANDAMAN & NICOBAR ,IN
207242.0,GANJ DUNDWARA,UTTAR PRADESH,IN
754035.0,NUAPATNA,ODISHA,IN
627002.0,TIRUNELVELI,TAMIL NADU,IN
110042.0,NEW DELHI,DELHI,IN
563115.0,KGF,KARNATAKA,IN
136128.0,PEHOWA,HARYANA,IN
452018.0,INDORE,MADHYA PRADESH,IN
344022.0,BALOTRA,RAJASTHAN,IN
641012.0,COIMBATORE,TAMIL NADU,IN
854304.0,PURNIA,BIHAR,IN
609110.0,SIRKALI,TAMIL NADU,IN
263652.0,RANIKHET,UTTARAKHAND,IN
380005.0,AHMEDABAD,GUJARAT,IN
390024.0,VADODARA,GUJARAT,IN
570019.0,MYSURU,KARNATAKA,IN
389330.0,KALOL PANCH MAHALS DISTRICT,GUJARAT,IN
678005.0,PALAKKAD,KERALA,IN
751023.0,BHUBANESWAR,ODISHA,IN
680731.0,CHALAKUDY,KERALA,IN
781024.0,GUWAHATI,ASSAM,IN
144529.0,SAILA  KHURD,PUNJAB,IN
641048.0,COIMBATORE,TAMIL NADU,IN
572201.0,TIPTUR,KARNATAKA,IN
173212.0,SOLAN,HIMACHAL PRADESH,IN
766001.0,BHAWANIPATNA,ODISHA,IN
734426.0,SILIGURI,WEST BENGAL,IN
670562.0,KALLIASSERI,KERALA,IN
380014.0,AHMEDABAD,GUJARAT,IN
518380.0,KURNOOL,ANDHRA PRADESH,IN
600060.0,CHENNAI,TAMIL NADU,IN
571448.0,MANDYA DISTRICT,KARNATAKA,IN
760005.0,BERHAMPUR,ODISHA,IN
394516.0,HAJIRA,GUJARAT,IN
625214.0,SHOLAVANDAN,TAMIL NADU,IN
226004.0,LUCKNOW,UTTAR PRADESH,IN
501102.0,VICARABAD,TELANGANA,IN
152123.0,FAZILKA,PUNJAB,IN
585102.0,KALABURGI,KARNATAKA,IN
571124.0,T NARSIPURA,KARNATAKA,IN
829119.0,PATRATU,JHARKHAND,IN
641687.0,TIRUPUR,TAMIL NADU,IN
486006.0,REWA,MADHYA PRADESH,IN
700046.0,KOLKATA,WEST BENGAL,IN
462039.0,BHOPAL,MADHYA PRADESH,IN
784105.0,CHARIDUAR,ASSAM,IN
686611.0,KALLARA/ KOTTAYAM,KERALA,IN
600129.0,CHENNAI,TAMIL NADU,IN
682036.0,ERNAKULAM,KERALA,IN
403713.0,NUVEM,GOA,IN
641602.0,TIRUPPUR,TAMIL NADU,IN
400036.0,MUMBAI,MAHARASHTRA,IN
572101.0,TUMAKURU,KARNATAKA,IN
263002.0,NAINITAL,UTTARAKHAND,IN
686540.0,"KARUKACHAL, KOTTAYAM",KERALA,IN
613005.0,THANJAVUR,TAMIL NADU,IN
768027.0,ATTABIRA DIST- BARGARH,ODISHA,IN
248195.0,DEHRADUN,UTTARAKHAND,IN
125055.0,SIRSA,HARYANA,IN
831018.0,JAMSHEDPUR,JHARKHAND,IN
396580.0,BANSDA,GUJARAT,IN
516390.0,PULIVENDULA,ANDHRA PRADESH,IN
160071.0,MOHALI,PUNJAB,IN
415110.0,KARAD,MAHARASHTRA,IN
393041.0,DEDIAPADA,GUJARAT,IN
502313.0,HYDERABAD,TELANGANA,IN
711405.0,DAKSHIN JHAPARDAHA,WEST BENGAL,IN
581319.0,KUMTA,KARNATAKA,IN
844113.0,VAISHALI,BIHAR,IN
673012.0,KURUVATTUR,KERALA,IN
691004.0,KOLLAM,KERALA,IN
685587.0,THODUPUZHA,KERALA,IN
246725.0,CHANDPUR,UTTAR PRADESH,IN
625532.0,USILAMPATTI,TAMIL NADU,IN
737116.0,MANGAN,SIKKIM,IN
382475.0,AHMEDABAD,GUJARAT,IN
624002.0,DINDIGUL,TAMIL NADU,IN
641101.0,COIMBATORE,TAMIL NADU,IN
713209.0,DURGAPUR,WEST BENGAL,IN
577006.0,DAVANGERE,KARNATAKA,IN
680123.0,THEKKUMKARA,KERALA,IN
181201.0,AKHNOOR,JAMMU & KASHMIR,IN
560065.0,BENGALURU,KARNATAKA,IN
413725.0,SHRIRAMPUR,MAHARASHTRA,IN
676105.0,TIRUR,KERALA,IN
143003.0,AMRITSAR,PUNJAB,IN
443203.0,SINDKHED RAJA,MAHARASHTRA,IN
783371.0,CHAPAR,ASSAM,IN
673007.0,KOZHIKODE,KERALA,IN
500007.0,HYDERABAD,TELANGANA,IN
712136.0,CHANDANNAGAR,WEST BENGAL,IN
275101.0,MAUNATH BHANJAN,UTTAR PRADESH,IN
700139.0,KOLKATA,WEST BENGAL,IN
606203.0,VILLUPURAM,TAMIL NADU,IN
683515.0,PALLIPURAM,KERALA,IN
680507.0,THRISSUR DISTRICT,KERALA,IN
382415.0,AHMEDABAD,GUJARAT,IN
670001.0,KANNUR,KERALA,IN
400065.0,MUMBAI,MAHARASHTRA,IN
504107.0,ADILABAD,TELANGANA,IN
482008.0,JABALPUR,MADHYA PRADESH,IN
625018.0,MADURAI,TAMIL NADU,IN
680724.0,THRISSUR,KERALA,IN
533288.0,RAMPACHODAVARAM,ANDHRA PRADESH,IN
147201.0,NABHA,PUNJAB,IN
176057.0,DHARMSALA,HIMACHAL PRADESH,IN
829209.0,BACHRA,JHARKHAND,IN
734102.0,DARJEELING,WEST BENGAL,IN
671542.0,KASARAGOD,KERALA,IN
221508.0,SAIDABAD ALLAHABAD,UTTAR PRADESH,IN
413801.0,DAUND,MAHARASHTRA,IN
524406.0,NELLORE,ANDHRA PRADESH,IN
441905.0,WARTHI,MAHARASHTRA,IN
121006.0,FARIDABAD,HARYANA,IN
402110.0,SHRIVARDHAN,MAHARASHTRA,IN
522411.0,GUNTUR,ANDHRA PRADESH,IN
424206.0,JAMNER,MAHARASHTRA,IN
151203.0,FARIDKOT,PUNJAB,IN
624706.0,KARUR,TAMIL NADU,IN
626101.0,ARUPPUKOTTAI,TAMIL NADU,IN
532440.0,PALAKONDA,ANDHRA PRADESH,IN
395017.0,SURAT,GUJARAT,IN
700152.0,KOLKATA,WEST BENGAL,IN
712258.0,UTTARPARA KOTRUNG,WEST BENGAL,IN
781008.0,GUWAHATI,ASSAM,IN
364210.0,BHAVNAGAR,GUJARAT,IN
202137.0,ALIGARH,UTTAR PRADESH,IN
752069.0,NAYAGARH,ODISHA,IN
151004.0,BATHINDA,PUNJAB,IN
530032.0,VISAKHAPATNAM,ANDHRA PRADESH,IN
193401.0,MAGAM,JAMMU & KASHMIR,IN
670006.0,KANNUR,KERALA,IN
844101.0,VAISHALI,BIHAR,IN
208026.0,KANPUR,UTTAR PRADESH,IN
284120.0,KHAILAR,UTTAR PRADESH,IN
686542.0,KOTTAYAM,KERALA,IN
125005.0,HISAR,HARYANA,IN
394327.0,KADODARA,GUJARAT,IN
782441.0,DOKMOKA,ASSAM,IN
785621.0,GOLAGHAT,ASSAM,IN
736207.0,LASKARPARA,WEST BENGAL,IN
221201.0,VARANASI,UTTAR PRADESH,IN
190005.0,SRINAGAR,JAMMU & KASHMIR,IN
782402.0,SONAPUR GAON,ASSAM,IN
686105.0,CHANGANACHERRY,KERALA,IN
607001.0,CUDDALORE,TAMIL NADU,IN
173205.0,BADDI INDUSTRIAL AREA,HIMACHAL PRADESH,IN
732201.0,KALIACHAK ; GOLAPGONJ,WEST BENGAL,IN
685571.0,UDUMBANCHOLA,KERALA,IN
670103.0,THALASSERY,KERALA,IN
143533.0,GURDASPUR,PUNJAB,IN
412114.0,PUNE,MAHARASHTRA,IN
686691.0,KOTHAMANGALAM,KERALA,IN
688005.0,PUNNAPARA,KERALA,IN
110028.0,NEW DELHI,DELHI,IN
600131.0,TAMBARAM,TAMIL NADU,IN
641658.0,"SULUR TALUK, COIMBATORE",TAMIL NADU,IN
521102.0,GANNAVARAM,ANDHRA PRADESH,IN
721424.0,BELDA,WEST BENGAL,IN
204214.0,SIKANDRA RAO,UTTAR PRADESH,IN
679338.0,MALAPPURAM,KERALA,IN
758035.0,BARBIL,ODISHA,IN
584101.0,RAICHUR,KARNATAKA,IN
442403.0,CHANDRAPUR,MAHARASHTRA,IN
600114.0,CHENNAI,TAMIL NADU,IN
184101.0,KATHUA,JAMMU & KASHMIR,IN
612302.0,KUMBAKONAM,TAMIL NADU,IN
233226.0,MAUNATH BHANJAN,UTTAR PRADESH,IN
400027.0,MUMBAI,MAHARASHTRA,IN
575016.0,MANGALURU,KARNATAKA,IN
160016.0,CHANDIGARH,CHANDIGARH,IN
134003.0,AMBALA,HARYANA,IN
226007.0,LUCKNOW,UTTAR PRADESH,IN
700119.0,TITAGARH,WEST BENGAL,IN
695043.0,THIRUVANANTHAPURAM,KERALA,IN
453441.0,MHOW,MADHYA PRADESH,IN
133006.0,AMBALA,HARYANA,IN
325205.0,BARAN,RAJASTHAN,IN
695029.0,THIRUVANANTHAPURAM,KERALA,IN
636003.0,SALEM,TAMIL NADU,IN
561203.0,BENGALURU,KARNATAKA,IN
515591.0,KADIRI,ANDHRA PRADESH,IN
695583.0,THIRUVANANTHAPURAM,KERALA,IN
202138.0,KHAIR,UTTAR PRADESH,IN
685602.0,IDUKKI TOWNSHIP,KERALA,IN
788002.0,SILCHAR,ASSAM,IN
678551.0,PALAKKAD,KERALA,IN
631605.0,WALAJABAD,TAMIL NADU,IN
261141.0,MAHOLI,UTTAR PRADESH,IN
466331.0,NASRULLAGANJ,MADHYA PRADESH,IN
756019.0,GOURDANDA,ODISHA,IN
638401.0,ERODE,TAMIL NADU,IN
686515.0,KOTTAYAM,KERALA,IN
334003.0,BIKANER,RAJASTHAN,IN
382443.0,AHMEDABAD,GUJARAT,IN
686005.0,KOTTAYAM,KERALA,IN
303303.0,DAUSA,RAJASTHAN,IN
509325.0,HYDERABAD,TELANGANA,IN
628502.0,KOVILPATTI,TAMIL NADU,IN
110013.0,NEW DELHI,DELHI,IN
394150.0,SURAT,GUJARAT,IN
637504.0,NADUVANERI,TAMIL NADU,IN
131029.0,RAI  INDUSTRIAL AREA,HARYANA,IN
506007.0,WARANGAL,TELANGANA,IN
460001.0,BETUL,MADHYA PRADESH,IN
737134.0,SINGTAM,SIKKIM,IN
415722.0,KHED,MAHARASHTRA,IN
713301.0,ASANSOL,WEST BENGAL,IN
202002.0,ALIGARH,UTTAR PRADESH,IN
413601.0,TULJAPUR,MAHARASHTRA,IN
796009.0,AIZAWL,MIZORAM,IN
686572.0,KIDANGOOR,KERALA,IN
505209.0,RAMAGUNDAM,TELANGANA,IN
144106.0,ADAMPUR,PUNJAB,IN
206130.0,ETAWAH,UTTAR PRADESH,IN
452011.0,INDORE,MADHYA PRADESH,IN
273013.0,GORAKHPUR,UTTAR PRADESH,IN
679357.0,PERINTALMANNA,KERALA,IN
396171.0,UMBERGAON,GUJARAT,IN
712405.0,HARIPAL,WEST BENGAL,IN
362001.0,JUNAGADH,GUJARAT,IN
422608.0,SANGAMNER,MAHARASHTRA,IN
570015.0,MYSURU,KARNATAKA,IN
670007.0,THOTTADA,KERALA,IN
673304.0,KOZHIKODE,KERALA,IN
431401.0,PARBHANI,MAHARASHTRA,IN
524320.0,NELLORE,ANDHRA PRADESH,IN
751010.0,BHUBANESWAR,ODISHA,IN
523166.0,CHIRALA,ANDHRA PRADESH,IN
410203.0,KHOPOLI,MAHARASHTRA,IN
533463.0,THALLAREVU,ANDHRA PRADESH,IN
533006.0,KAKINADA,ANDHRA PRADESH,IN
576221.0,SALIGRAMA,KARNATAKA,IN
574210.0,PUTTUR DK,KARNATAKA,IN
803101.0,BIHARSHARIF,BIHAR,IN
673005.0,KOZHIKODE,KERALA,IN
208007.0,KANPUR,UTTAR PRADESH,IN
784506.0,TEZPUR,ASSAM,IN
249405.0,HARIDWAR,UTTARAKHAND,IN
274304.0,PADRAUNA,UTTAR PRADESH,IN
302028.0,JAIPUR,RAJASTHAN,IN
700110.0,SODEPUR,WEST BENGAL,IN
673571.0,CALICUT KUNNAMANGALAM,KERALA,IN
695501.0,BALARAMAPURAM,KERALA,IN
741255.0,CHAKDAHA,WEST BENGAL,IN
571214.0,"MADIKERI, COORG",KARNATAKA,IN
412210.0,SHIRUR,MAHARASHTRA,IN
313605.0,DHARIAWAD,RAJASTHAN,IN
577526.0,HOLALKERE,KARNATAKA,IN
518004.0,KURNOOL,ANDHRA PRADESH,IN
391165.0,CHHOTA UDAIPUR,GUJARAT,IN
345001.0,JAISALMER,RAJASTHAN,IN
673323.0,ULLIYERI,KERALA,IN
577203.0,URGADUR. SHIVAMOGGA,KARNATAKA,IN
382022.0,GANDHINAGAR,GUJARAT,IN
781315.0,BARPETA ROAD,ASSAM,IN
613401.0,THANJAVUR,TAMIL NADU,IN
721102.0,MEDINIPUR,WEST BENGAL,IN
501511.0,HYDERABAD,TELANGANA,IN
680125.0,IRINJALAKUDA,KERALA,IN
410222.0,MOHOPADA,MAHARASHTRA,IN
190021.0,SRINAGAR,JAMMU & KASHMIR,IN
273014.0,GORAKHPUR,UTTAR PRADESH,IN
508218.0,NEREDUCHARLA,TELANGANA,IN
221008.0,VARANASI,UTTAR PRADESH,IN
734424.0,UTTAR BAGDOGRA,WEST BENGAL,IN
531081.0,NAKKAPALLE,ANDHRA PRADESH,IN
743133.0,GARULIA,WEST BENGAL,IN
641003.0,COIMBATORE,TAMIL NADU,IN
282003.0,AGRA,UTTAR PRADESH,IN
301028.0,ALWAR,RAJASTHAN,IN
799007.0,AGARTALA,TRIPURA,IN
530028.0,VISAKHAPATNAM,ANDHRA PRADESH,IN
670642.0,KADIRUR,KERALA,IN
782001.0,NAGAON,ASSAM,IN
563130.0,MALUR INDUSTRIAL AREA,KARNATAKA,IN
768108.0,DEBAGARH,ODISHA,IN
226015.0,LUCKNOW,UTTAR PRADESH,IN
380002.0,AHMEDABAD,GUJARAT,IN
401404.0,PALGHAR,MAHARASHTRA,IN
400021.0,MUMBAI,MAHARASHTRA,IN
625605.0,THENI,TAMIL NADU,IN
686673.0,MUVATTUPUZHA,KERALA,IN
441203.0,UMRED,MAHARASHTRA,IN
600109.0,CHENNAI,TAMIL NADU,IN
274404.0,DEORIA,UTTAR PRADESH,IN
134102.0,PINJORE,HARYANA,IN
441802.0,SAKOLI,MAHARASHTRA,IN
767070.0,BADMAL,ODISHA,IN
390015.0,VADODARA,GUJARAT,IN
713305.0,ASANSOL,WEST BENGAL,IN
144040.0,NAKODAR,PUNJAB,IN
273003.0,GORAKHPUR,UTTAR PRADESH,IN
612605.0,KUMBAKONAM,TAMIL NADU,IN
711316.0,ULUBERIA,WEST BENGAL,IN
249402.0,SIDCUL HARIDWAR,UTTARAKHAND,IN
573112.0,HASSAN,KARNATAKA,IN
452012.0,INDORE,MADHYA PRADESH,IN
284002.0,JHANSI,UTTAR PRADESH,IN
560052.0,BENGALURU,KARNATAKA,IN
572103.0,TUMAKURU,KARNATAKA,IN
627812.0,VADAKARAI KEEZHPADUGAI,TAMIL NADU,IN
680122.0,EDATHIRINJI,KERALA,IN
689621.0,TIRUVALLA,KERALA,IN
522501.0,VIJAYAWADA,ANDHRA PRADESH,IN
394510.0,SURAT,GUJARAT,IN
590010.0,BELAGAVI,KARNATAKA,IN
754141.0,PARADIP,ODISHA,IN
534166.0,PENTAPADU,ANDHRA PRADESH,IN
676121.0,MANJERI,KERALA,IN
176201.0,NURPUR,HIMACHAL PRADESH,IN
181221.0,NAGROTA,JAMMU & KASHMIR,IN
785008.0,CHEKONIDHARA,ASSAM,IN
581320.0,BHATKAL-UTTARA KANNADA,KARNATAKA,IN
307001.0,SIROHI,RAJASTHAN,IN
151204.0,KOTKAPURA,PUNJAB,IN
523187.0,CHIRALA,ANDHRA PRADESH,IN
523333.0,CUMBUM,ANDHRA PRADESH,IN
534330.0,PERAVALI,ANDHRA PRADESH,IN
273009.0,GORAKHPUR,UTTAR PRADESH,IN
574201.0,PUTTUR,KARNATAKA,IN
227816.0,AMETHI,UTTAR PRADESH,IN
784116.0,DALGAON,ASSAM,IN
176059.0,KANGRA,HIMACHAL PRADESH,IN
785004.0,JORHAT,ASSAM,IN
788802.0,PANCHGRAM,ASSAM,IN
440001.0,NAGPUR,MAHARASHTRA,IN
416702.0,RATNAGIRI,MAHARASHTRA,IN
700115.0,PANIHATI,WEST BENGAL,IN
712503.0,TRIBENI,WEST BENGAL,IN
328001.0,DHAULPUR,RAJASTHAN,IN
224188.0,SOHAWAL,UTTAR PRADESH,IN
700015.0,KOLKATA,WEST BENGAL,IN
249202.0,RISHIKESH,UTTARAKHAND,IN
422011.0,NASHIK,MAHARASHTRA,IN
688529.0,CHERTHALA,KERALA,IN
506342.0,WARANGAL,TELANGANA,IN
472336.0,PRITHVIPUR,MADHYA PRADESH,IN
262524.0,CHAMPAWAT,UTTARAKHAND,IN
176207.0,SIHUNTA/SAMOTE,HIMACHAL PRADESH,IN
676542.0,NILAMBUR,KERALA,IN
603319.0,CHEYYUR,TAMIL NADU,IN
160103.0,NAYAGAON,PUNJAB,IN
248179.0,MUSSOORIE,UTTARAKHAND,IN
325220.0,"CHHABRA, BARAN",RAJASTHAN,IN
207001.0,ETAH,UTTAR PRADESH,IN
421102.0,KALYAN,MAHARASHTRA,IN
571426.0,"KRISHNARAJPET, KRISHNARAJPET TQ.,MANDYA DIST.",KARNATAKA,IN
785662.0,SIBSAGAR,ASSAM,IN
122104.0,FEROZEPUR JHIRKA,HARYANA,IN
283203.0,FIROZABAD,UTTAR PRADESH,IN
734011.0,SILIGURI,WEST BENGAL,IN
533286.0,GOKAVARAM,ANDHRA PRADESH,IN
571617.0,MYSURU,KARNATAKA,IN
515721.0,ANANTAPUR,ANDHRA PRADESH,IN
600055.0,CHENNAI,TAMIL NADU,IN
570020.0,MYSURU,KARNATAKA,IN
125120.0,TOHANA,HARYANA,IN
574217.0,KUVETTU,KARNATAKA,IN
811303.0,JAMUI,BIHAR,IN
620008.0,TIRUCHIRAPPALLI,TAMIL NADU,IN
461111.0,ORDNANCE FACTORY ITARSI TOWNSHIP,MADHYA PRADESH,IN
700125.0,BARASAT,WEST BENGAL,IN
141114.0,SAMRALA,PUNJAB,IN
576235.0,KUNDAPURA,KARNATAKA,IN
847211.0,MADHUBANI,BIHAR,IN
401601.0,DAHANU,MAHARASHTRA,IN
621211.0,MUSIRI,TAMIL NADU,IN
272170.0,BASTI,UTTAR PRADESH,IN
670102.0,KANNUR,KERALA,IN
683101.0,ALUVA,KERALA,IN
741302.0,NABADWIP,WEST BENGAL,IN
411012.0,PIMPRI CHINCHWAD,MAHARASHTRA,IN
462008.0,BHOPAL,MADHYA PRADESH,IN
576114.0,UDUPI,KARNATAKA,IN
226013.0,LUCKNOW,UTTAR PRADESH,IN
411039.0,PUNE,MAHARASHTRA,IN
626125.0,SRIVILLIPUTHUR,TAMIL NADU,IN
680751.0,"NADATHARA, THRISSUR",KERALA,IN
679329.0,NILAMBUR,KERALA,IN
638004.0,ERODE,TAMIL NADU,IN
828204.0,DHANBAD,JHARKHAND,IN
431503.0,SELU,MAHARASHTRA,IN
683572.0,ANGAMALY,KERALA,IN
600057.0,CHENNAI,TAMIL NADU,IN
577226.0,THIRTHAHALLI,KARNATAKA,IN
784501.0,TEZPUR,ASSAM,IN
682032.0,ERNAKULAM,KERALA,IN
682504.0,MULAVUKAD,KERALA,IN
841501.0,SLEPUR,BIHAR,IN
507001.0,KHAMMAM,TELANGANA,IN
533435.0,JAGGAMPETA,ANDHRA PRADESH,IN
110047.0,NEW DELHI,DELHI,IN
182121.0,UDHAMPUR,JAMMU & KASHMIR,IN
641017.0,COIMBATORE,TAMIL NADU,IN
530044.0,VISAKHAPATNAM,ANDHRA PRADESH,IN
482004.0,JABALPUR,MADHYA PRADESH,IN
733133.0,PATIRAM,WEST BENGAL,IN
586214.0,TALIKOTA,KARNATAKA,IN
441915.0,BHANDARA,MAHARASHTRA,IN
611001.0,NAGAPATTINAM,TAMIL NADU,IN
813210.0,BHAGALPUR,BIHAR,IN
695542.0,THIRUVANANTHAPURAM,KERALA,IN
635110.0,MATHIGIRI HOSUR,TAMIL NADU,IN
394185.0,SURAT,GUJARAT,IN
638182.0,PARAMATHY VELUR,TAMIL NADU,IN
627006.0,TIRUNELVELI-TOWN,TAMIL NADU,IN
505172.0,PEDDAPALLE,TELANGANA,IN
626123.0,SIVAKASI,TAMIL NADU,IN
247772.0,JALALABAD MUZAFFARNAGAR DISTRICT,UTTAR PRADESH,IN
394716.0,SURAT,GUJARAT,IN
688534.0,AROOR,KERALA,IN
785101.0,JORHAT,ASSAM,IN
412411.0,JUNNAR,MAHARASHTRA,IN
691537.0,ADICHANALLOOR,KERALA,IN
394326.0,SURAT,GUJARAT,IN
802212.0,BIKRAMGANJ,BIHAR,IN
673306.0,QUILANDY,KERALA,IN
754103.0,JAGASINGHPUR,ODISHA,IN
574202.0,PUTTUR,KARNATAKA,IN
793101.0,UMLING,MEGHALAYA,IN
636905.0,PAPPIREDDIPATTI,TAMIL NADU,IN
796005.0,AIZAWL,MIZORAM,IN
782127.0,LAHARIGHAT,ASSAM,IN
506013.0,WARANGAL,TELANGANA,IN
535580.0,VIZIANAGARAM,ANDHRA PRADESH,IN
795126.0,BISHNUPUR,MANIPUR,IN
828207.0,MAITHON,JHARKHAND,IN
263136.0,BHIMTAAL,UTTARAKHAND,IN
829122.0,RAMGARH CANTONMENT CIVIL TOWNSHIP,JHARKHAND,IN
628008.0,THOOTHUKUDI 628008,TAMIL NADU,IN
676311.0,MOONNIYUR,KERALA,IN
583103.0,BELLARY,KARNATAKA,IN
273152.0,PIPRAICH,UTTAR PRADESH,IN
176110.0,HAMIRPUR,HIMACHAL PRADESH,IN
521345.0,MANDAVALLI,ANDHRA PRADESH,IN
828127.0,DHANBAD,JHARKHAND,IN
678503.0,PALAKKAD,KERALA,IN
700037.0,KOLKATA,WEST BENGAL,IN
504215.0,LUXETTIPET,TELANGANA,IN
225412.0,BARABANKI,UTTAR PRADESH,IN
516380.0,MUDDANUR,ANDHRA PRADESH,IN
509210.0,NARAYANPET,TELANGANA,IN
676306.0,TIRURANGADI,KERALA,IN
785670.0,MORANHAT,ASSAM,IN
533342.0,ANAPARTHY,ANDHRA PRADESH,IN
302003.0,JAIPUR,RAJASTHAN,IN
576213.0,BRAHMAVAR,KARNATAKA,IN
580022.0,HUBBALLI,KARNATAKA,IN
370001.0,BHUJ,GUJARAT,IN
737121.0,JORETHANG,SIKKIM,IN
206243.0,INFRONT OF POWER HOUSE BIDHUNA,UTTAR PRADESH,IN
190011.0,SRINAGAR,JAMMU & KASHMIR,IN
401207.0,VASAI,MAHARASHTRA,IN
465441.0,AGAR MALWA,MADHYA PRADESH,IN
271002.0,GONDA,UTTAR PRADESH,IN
123001.0,NARNAUL,HARYANA,IN
768204.0,JHARSUGUDA,ODISHA,IN
700109.0,KOLKATA,WEST BENGAL,IN
271001.0,GONDA,UTTAR PRADESH,IN
326517.0,MODAK,RAJASTHAN,IN
607802.0,NEYVELI,TAMIL NADU,IN
560104.0,BENGALURU,KARNATAKA,IN
176304.0,DALHOUSIE,HIMACHAL PRADESH,IN
737103.0,GANGTOK,SIKKIM,IN
562106.0,BANGALORE,KARNATAKA,IN
570029.0,MYSURU,KARNATAKA,IN
473446.0,CHANDERI,MADHYA PRADESH,IN
688524.0,CHERTHALA,KERALA,IN
282004.0,AGRA,UTTAR PRADESH,IN
281403.0,"KOSI KALAN , MATHURA",UTTAR PRADESH,IN
413003.0,SOLAPUR,MAHARASHTRA,IN
641104.0,KARAMADAI,TAMIL NADU,IN
679531.0,CHERUTHURUTHI,KERALA,IN
801301.0,EKANGAR SARAI,BIHAR,IN
812002.0,BHAGALPUR,BIHAR,IN
563125.0,CHINTAMANI,KARNATAKA,IN
423501.0,KALWAN,MAHARASHTRA,IN
401205.0,VASAI VIRAR,MAHARASHTRA,IN
691015.0,KOLLAM,KERALA,IN
678575.0,PALAKKAD,KERALA,IN
641002.0,COIMBATORE,TAMIL NADU,IN
518124.0,KURNOOL,ANDHRA PRADESH,IN
500046.0,HYDERABAD,TELANGANA,IN
627859.0,SURANDAI,TAMIL NADU,IN
171002.0,SHIMLA,HIMACHAL PRADESH,IN
625017.0,MADURAI,TAMIL NADU,IN
831003.0,JAMSHEDPUR,JHARKHAND,IN
843101.0,MUZAFFARPUR,BIHAR,IN
136020.0,KAITHAL,HARYANA,IN
741402.0,PHULIA,WEST BENGAL,IN
769001.0,ROURKELA,ODISHA,IN
123028.0,MAHENDRAGARH DISTRICT,HARYANA,IN
184142.0,HIRANAGAR,JAMMU & KASHMIR,IN
389180.0,LIMDI,GUJARAT,IN
562102.0,SIDLAGHATTA,KARNATAKA,IN
682001.0,KOCHI,KERALA,IN
